Geocodigo;Cidade;Latitude;Longitude
2104800;Grajaú;-5,820154806;-46,15589342
2104909;Guimarães;-2,134422833;-44,60564095
2105005;Humberto de Campos;-2,59771376;-43,46132628
2105104;Icatu;-2,774839712;-44,06174787
2105153;Igarapé do Meio;-3,639824511;-45,18918189
2105203;Igarapé Grande;-4,663969866;-44,85426508
2105302;Imperatriz;-5,513815719;-47,46707771
2105351;Itaipava do Grajaú;-5,14265357;-45,78912995
2105401;Itapecuru Mirim;-3,394492789;-44,35214755
2105427;Itinga do Maranhão;-4,455591877;-47,53030982
2105450;Jatobá;-5,819350777;-44,224819
2105476;Jenipapo dos Vieiras;-5,369571821;-45,63606725
2105500;João Lisboa;-5,447211644;-47,40621056
2105609;Joselândia;-4,987196138;-44,69740939
2105658;Junco do Maranhão;-1,878303936;-46,07133273
2105708;Lago da Pedra;-4,558563572;-45,134752
2105807;Lago do Junco;-4,60769628;-45,05668577
2105906;Lago Verde;-4,042655021;-44,93790361
2105922;Lagoa do Mato;-6,047650906;-43,52784681
2105948;Lago dos Rodrigues;-4,613179093;-44,97997469
2105963;Lagoa Grande do Maranhão;-4,992429888;-45,38511613
2105989;Lajeado Novo;-6,189882121;-47,03737259
2106003;Lima Campos;-4,520039843;-44,46669216
2106102;Loreto;-7,086401801;-45,13894962
2106201;Luís Domingues;-1,330401199;-45,89840264
2106300;Magalhães de Almeida;-3,396428081;-42,20466735
2106326;Maracaçumé;-2,047461241;-45,9608452
2106359;Marajá do Sena;-4,621899521;-45,45399709
2106375;Maranhãozinho;-2,241073935;-45,85752713
2106409;Mata Roma;-3,619953058;-43,11634214
2106508;Matinha;-3,098701169;-45,03238267
2106607;Matões;-5,52401192;-43,20436059
2106631;Matões do Norte;-3,629589017;-44,55496044
2106672;Milagres do Maranhão;-3,582184918;-42,60727241
2106706;Mirador;-6,369512589;-44,37109209
2106755;Miranda do Norte;-3,56587445;-44,58126996
2106805;Mirinzal;-2,067173866;-44,78473177
2106904;Monção;-3,484452061;-45,24995011
2107001;Montes Altos;-5,833009845;-47,06732418
2107100;Morros;-2,865901465;-44,03645315
2107209;Nina Rodrigues;-3,46758435;-43,91149554
2107258;Nova Colinas;-7,119988755;-46,26023388
2107308;Nova Iorque;-6,735614502;-44,04600928
2107357;Nova Olinda do Maranhão;-2,806268866;-45,70244341
2107407;Olho d'Água das Cunhãs;-4,137536613;-45,11913679
2107456;Olinda Nova do Maranhão;-2,999684822;-44,99618862
2107506;Paço do Lumiar;-2,517610718;-44,1091849
2107605;Palmeirândia;-2,646563647;-44,89743525
2107704;Paraibano;-6,431973101;-43,98958866
2107803;Parnarama;-5,683886684;-43,10696695
2107902;Passagem Franca;-6,178724197;-43,77817891
2108009;Pastos Bons;-6,59885622;-44,08453935
2108058;Paulino Neves;-2,720592274;-42,5404588
2108108;Paulo Ramos;-4,447877669;-45,24031967
2108207;Pedreiras;-4,571210874;-44,5990294
2108256;Pedro do Rosário;-2,969163332;-45,34862256
2108306;Penalva;-3,289896096;-45,1742793
2108405;Peri Mirim;-2,577772411;-44,8549776
2108454;Peritoró;-4,373002336;-44,33134795
2108504;Pindaré-Mirim;-3,614641572;-45,33902065
2108603;Pinheiro;-2,527013051;-45,08864841
2108702;Pio XII;-3,891486692;-45,17068685
2108801;Pirapemas;-3,725940914;-44,22921077
2108900;Poção de Pedras;-4,7511045;-44,94261865
2109007;Porto Franco;-6,343665944;-47,39547757
2109056;Porto Rico do Maranhão;-1,862361169;-44,59558837
2109106;Presidente Dutra;-5,297528105;-44,4923768
2109205;Presidente Juscelino;-2,927678958;-44,07142005
2109239;Presidente Médici;-2,376005351;-45,82370619
2109270;Presidente Sarney;-2,591796149;-45,36309365
2109304;Presidente Vargas;-3,406350134;-44,02706436
2109403;Primeira Cruz;-2,509390331;-43,44181956
2109452;Raposa;-2,442655434;-44,10320761
2109502;Riachão;-7,362144629;-46,62209188
2109551;Ribamar Fiquene;-5,932784064;-47,38888059
2109601;Rosário;-2,938518207;-44,24752531
2109700;Sambaíba;-7,140879484;-45,34654849
2109759;Santa Filomena do Maranhão;-5,49806147;-44,55911382
2109809;Santa Helena;-2,233953512;-45,30111553
2109908;Santa Inês;-3,662779128;-45,38265075
2110005;Santa Luzia;-3,967295404;-45,66330078
2110039;Santa Luzia do Paruá;-2,544210558;-45,77512651
2110104;Santa Quitéria do Maranhão;-3,498522849;-42,56054815
2110203;Santa Rita;-3,137518056;-44,32603718
2110237;Santana do Maranhão;-3,112085766;-42,41397992
2110278;Santo Amaro do Maranhão;-2,501796177;-43,25756301
2110302;Santo Antônio dos Lopes;-4,8705307;-44,35917472
2110401;São Benedito do Rio Preto;-3,326615918;-43,52433105
2110500;São Bento;-2,700049087;-44,84004135
2110609;São Bernardo;-3,36858987;-42,42313501
2110658;São Domingos do Azeitão;-6,812386827;-44,64451134
2110708;São Domingos do Maranhão;-5,580938072;-44,38520093
2110807;São Félix de Balsas;-7,084252838;-44,81718679
2110856;São Francisco do Brejão;-5,124350628;-47,38699675
2110906;São Francisco do Maranhão;-6,247667468;-42,85789224
2111003;São João Batista;-2,958431955;-44,79761103
2111029;São João do Carú;-3,555211224;-46,25802498
2111052;São João do Paraíso;-6,465055343;-47,05658818
2111078;São João do Soter;-5,11598657;-43,81123355
2111102;São João dos Patos;-6,496302462;-43,70572974
2111201;São José de Ribamar;-2,553838959;-44,05812033
2111250;São José dos Basílios;-5,052304945;-44,58543146
2111300;São Luís;-2,542102414;-44,21098739
2111409;São Luís Gonzaga do Maranhão;-4,377137843;-44,67101354
2111508;São Mateus do Maranhão;-4,031527931;-44,46809329
2111532;São Pedro da Água Branca;-5,083524063;-48,42886162
2111573;São Pedro dos Crentes;-6,825245857;-46,52980305
2111607;São Raimundo das Mangabeiras;-7,022014231;-45,47863404
2111631;São Raimundo do Doca Bezerra;-5,106059484;-45,0771803
2111672;São Roberto;-5,022721542;-44,99270693
2111706;São Vicente Ferrer;-2,892382112;-44,88010264
2111722;Satubinha;-4,037194506;-45,23873888
2111748;Senador Alexandre Costa;-5,260032669;-44,05532737
2111763;Senador La Rocque;-5,444857398;-47,29038095
2111789;Serrano do Maranhão;-1,855288202;-45,11873279
2111805;Sítio Novo;-5,881177606;-46,70210704
2111904;Sucupira do Norte;-6,48045073;-44,18999915
2111953;Sucupira do Riachão;-6,416229691;-43,54516922
2112001;Tasso Fragoso;-8,473708546;-45,74793291
2112100;Timbiras;-4,256292961;-43,94053151
2112209;Timon;-5,107578367;-42,83784964
2112233;Trizidela do Vale;-4,568241807;-44,6164566
2112274;Tufilândia;-3,673477071;-45,6350101
2112308;Tuntum;-5,260224976;-44,64713861
2112407;Turiaçu;-1,665596367;-45,37045164
2112456;Turilândia;-2,220360258;-45,30669736
2112506;Tutóia;-2,762750883;-42,27451044
2112605;Urbano Santos;-3,20912093;-43,40055607
2112704;Vargem Grande;-3,545370496;-43,91745093
2112803;Viana;-3,211045926;-45,00223359
2112852;Vila Nova dos Martírios;-5,181952927;-48,13806264
2112902;Vitória do Mearim;-3,467234461;-44,87212981
2113009;Vitorino Freire;-4,289097281;-45,24615174
2114007;Zé Doca;-3,278855018;-45,65398668
2200053;Acauã;-8,217620093;-41,08214028
2200103;Agricolândia;-5,797946568;-42,6585304
2200202;Água Branca;-5,891845292;-42,6341114
2200251;Alagoinha do Piauí;-7,008949166;-40,93773611
2200277;Alegrete do Piauí;-7,243089195;-40,85983567
2200301;Alto Longá;-5,255840422;-42,20456246
2200400;Altos;-5,039194002;-42,4595656
2200459;Alvorada do Gurguéia;-8,443936733;-43,86309294
2200509;Amarante;-6,244857232;-42,85079974
2200608;Angical do Piauí;-6,08953574;-42,73797712
2200707;Anísio de Abreu;-9,184660635;-43,05258622
2200806;Antônio Almeida;-7,219442775;-44,19355889
2200905;Aroazes;-6,111000522;-41,7883587
2200954;Aroeiras do Itaim;-7,278925659;-41,56437704
2201002;Arraial;-6,651744394;-42,53491821
2201051;Assunção do Piauí;-5,864413946;-41,04899753
2201101;Avelino Lopes;-10,13466332;-43,94959557
2201150;Baixa Grande do Ribeiro;-7,859869988;-45,20987172
2201176;Barra D'Alcântara;-6,519342744;-42,10678371
2201200;Barras;-4,244844766;-42,29383327
2201309;Barreiras do Piauí;-9,923933377;-45,47349553
2201408;Barro Duro;-5,816989786;-42,50876205
2201507;Batalha;-4,020609893;-42,08616668
2201556;Bela Vista do Piauí;-7,97276952;-41,87125223
2201572;Belém do Piauí;-7,377150386;-40,97101698
2201606;Beneditinos;-5,456788539;-42,3598785
2201705;Bertolínia;-7,636267931;-43,95317928
2201739;Betânia do Piauí;-8,145796288;-40,79534905
2201770;Boa Hora;-4,408042923;-42,12219091
2201804;Bocaina;-6,942868724;-41,32244785
2201903;Bom Jesus;-9,068720916;-44,35836546
2201919;Bom Princípio do Piauí;-3,192189653;-41,6444032
2201929;Bonfim do Piauí;-9,168062708;-42,87747718
2201945;Boqueirão do Piauí;-4,488557327;-42,10479499
2201960;Brasileira;-4,131194471;-41,78105087
2201988;Brejo do Piauí;-8,207811589;-42,83567826
2202000;Buriti dos Lopes;-3,175291749;-41,86859121
2202026;Buriti dos Montes;-5,312905627;-41,09706947
2202059;Cabeceiras do Piauí;-4,472540928;-42,30644453
2202075;Cajazeiras do Piauí;-6,796696589;-42,3916757
2202083;Cajueiro da Praia;-2,928787763;-41,33851737
2202091;Caldeirão Grande do Piauí;-7,334052741;-40,63751268
2202109;Campinas do Piauí;-7,660176271;-41,88112856
2202117;Campo Alegre do Fidalgo;-8,377308993;-41,83690567
2202133;Campo Grande do Piauí;-7,133703511;-41,03846773
2202174;Campo Largo do Piauí;-3,810939053;-42,62984034
2202208;Campo Maior;-4,826321811;-42,1647111
2202251;Canavieira;-7,692526992;-43,71741044
2202307;Canto do Buriti;-8,111461568;-42,94455457
2202406;Capitão de Campos;-4,458845119;-41,94233496
2202455;Capitão Gervásio Oliveira;-8,496259905;-41,81670167
2202505;Caracol;-9,280066359;-43,32481243
2202539;Caraúbas do Piauí;-3,475673344;-41,84187741
2202554;Caridade do Piauí;-7,733378371;-40,98784825
2202604;Castelo do Piauí;-5,324190076;-41,54888503
2202653;Caxingó;-3,421172688;-41,89281609
2202703;Cocal;-3,470918145;-41,55793563
2202711;Cocal de Telha;-4,556029639;-41,97209786
2202729;Cocal dos Alves;-3,600140845;-41,44318372
2202737;Coivaras;-5,092653233;-42,20575025
2202752;Colônia do Gurguéia;-8,182390648;-43,79203045
2202778;Colônia do Piauí;-7,230023391;-42,17822865
2202802;Conceição do Canindé;-7,877573843;-41,59653521
2202851;Coronel José Dias;-8,825509748;-42,47800107
2202901;Corrente;-10,43889932;-45,16142608
2203008;Cristalândia do Piauí;-10,65179443;-45,18497633
2203107;Cristino Castro;-8,816293543;-44,21920895
2203206;Curimatá;-10,03454773;-44,30217509
2203230;Currais;-9,014278849;-44,40290897
2203255;Curralinhos;-5,618190913;-42,83097614
2203271;Curral Novo do Piauí;-7,832128407;-40,90137203
2203305;Demerval Lobão;-5,362023202;-42,67233963
2203354;Dirceu Arcoverde;-9,343848298;-42,42852536
2203404;Dom Expedito Lopes;-6,958216463;-41,64534342
2203420;Domingos Mourão;-4,253445975;-41,27142821
2203453;Dom Inocêncio;-9,005395837;-41,97375164
2203503;Elesbão Veloso;-6,197655798;-42,13823842
2203602;Eliseu Martins;-8,100719495;-43,65873557
2203701;Esperantina;-3,897290077;-42,2311609
2203750;Fartura do Piauí;-9,47905952;-42,79062557
2203800;Flores do Piauí;-7,793809352;-42,92475291
2203859;Floresta do Piauí;-7,466965862;-41,79798398
2203909;Floriano;-6,772634487;-43,02218272
2204006;Francinópolis;-6,396845449;-42,26691741
2204105;Francisco Ayres;-6,625229441;-42,69362983
2204154;Francisco Macedo;-7,327992922;-40,79153935
2204204;Francisco Santos;-6,993455438;-41,13711104
2204303;Fronteiras;-7,087469988;-40,6184645
2204352;Geminiano;-7,156870124;-41,36316117
2204402;Gilbués;-9,830936082;-45,33705987
2204501;Guadalupe;-6,794136549;-43,56715791
2204550;Guaribas;-9,394423319;-43,69184671
2204600;Hugo Napoleão;-5,991518102;-42,55700011
2204659;Ilha Grande;-2,852467161;-41,81750444
2204709;Inhuma;-6,669310483;-41,70767252
2204808;Ipiranga do Piauí;-6,827152217;-41,74007095
2204907;Isaías Coelho;-7,737868895;-41,67791842
2205003;Itainópolis;-7,448017469;-41,47890045
2205102;Itaueira;-7,600113389;-43,02766806
2205151;Jacobina do Piauí;-7,935503763;-41,21128636
2205201;Jaicós;-7,36007877;-41,13873884
2205250;Jardim do Mulato;-6,10121858;-42,62899358
2205276;Jatobá do Piauí;-4,770070666;-41,81893712
2205300;Jerumenha;-7,089301201;-43,50743531
2205359;João Costa;-8,488634392;-42,41655518
2205409;Joaquim Pires;-3,508397981;-42,19539104
2205458;Joca Marques;-3,49702865;-42,43285916
2205508;José de Freitas;-4,75346293;-42,57320719
2205516;Juazeiro do Piauí;-5,170247637;-41,70463168
2205524;Júlio Borges;-10,32742705;-44,23910777
2205532;Jurema;-9,225341782;-43,13034401
2205540;Lagoinha do Piauí;-5,831582939;-42,63379789
2205557;Lagoa Alegre;-4,511915227;-42,61790295
2205565;Lagoa do Barro do Piauí;-8,4813749;-41,52977347
2205573;Lagoa de São Francisco;-4,393290066;-41,60219745
2205581;Lagoa do Piauí;-5,413525701;-42,64702951
2205599;Lagoa do Sítio;-6,51725172;-41,56843716
2205607;Landri Sales;-7,262789928;-43,93166801
2205706;Luís Correia;-2,879787761;-41,66649863
2205805;Luzilândia;-3,461702538;-42,37217465
2205854;Madeiro;-3,48473934;-42,50313811
2205904;Manoel Emídio;-8,004325732;-43,87229975
2205953;Marcolândia;-7,443840698;-40,66215698
2206001;Marcos Parente;-7,122727415;-43,89060153
2206050;Massapê do Piauí;-7,463380636;-41,12582978
2206100;Matias Olímpio;-3,714923369;-42,55506467
2206209;Miguel Alves;-4,169067951;-42,89251231
2206308;Miguel Leão;-5,682699659;-42,73645828
2206357;Milton Brandão;-4,702518532;-41,44896273
2206407;Monsenhor Gil;-5,5664975;-42,60516118
2206506;Monsenhor Hipólito;-6,997093316;-41,02922732
2206605;Monte Alegre do Piauí;-9,753423534;-45,3041108
2206654;Morro Cabeça no Tempo;-9,727672902;-43,90821345
2206670;Morro do Chapéu do Piauí;-3,743426651;-42,31036297
2206696;Murici dos Portelas;-3,322233403;-42,09103505
2206704;Nazaré do Piauí;-6,974709477;-42,67339512
2206720;Nazária;-5,35152229;-42,81572876
2206753;Nossa Senhora de Nazaré;-4,627029488;-42,17667465
2206803;Nossa Senhora dos Remédios;-3,981752574;-42,62079211
2206902;Novo Oriente do Piauí;-6,448585737;-41,93014023
2206951;Novo Santo Antônio;-5,288957241;-41,93439934
2207009;Oeiras;-7,0143587;-42,12637026
2207108;Olho D'Água do Piauí;-5,847968218;-42,57495959
2207207;Padre Marcos;-7,355026609;-40,90548969
2207306;Paes Landim;-7,776668151;-42,25482887
2207355;Pajeú do Piauí;-7,855649683;-42,8219013
2207405;Palmeira do Piauí;-8,725829608;-44,23684973
2207504;Palmeirais;-5,970252638;-43,05804969
2207553;Paquetá;-7,103948388;-41,70331626
2207603;Parnaguá;-10,22397272;-44,63762555
2207702;Parnaíba;-2,90186299;-41,77894447
2207751;Passagem Franca do Piauí;-5,85705162;-42,44123617
2207777;Patos do Piauí;-7,679480056;-41,24358914
2207793;Pau D'Arco do Piauí;-5,254415283;-42,38807475
2207801;Paulistana;-8,13821103;-41,14445348
2207850;Pavussu;-7,964991554;-43,22517658
2207900;Pedro II;-4,425091909;-41,45867274
2207934;Pedro Laurentino;-8,065287012;-42,28756029
2207959;Nova Santa Rita;-8,075169047;-42,04921649
2208007;Picos;-7,082648034;-41,4665279
2208106;Pimenteiras;-6,237794993;-41,41734554
2208205;Pio IX;-6,835400015;-40,61479801
2208304;Piracuruca;-3,934879563;-41,70899918
2208403;Piripiri;-4,273527791;-41,77737105
2208502;Porto;-3,891698106;-42,71156596
2208551;Porto Alegre do Piauí;-6,970910619;-44,19827093
2208601;Prata do Piauí;-5,668729752;-42,20481985
2208650;Queimada Nova;-8,582961451;-41,41858106
2208700;Redenção do Gurguéia;-9,485078995;-44,57984569
2208809;Regeneração;-6,234680151;-42,68791302
2208858;Riacho Frio;-10,12931817;-44,95427163
2208874;Ribeira do Piauí;-7,691417466;-42,71312003
2208908;Ribeiro Gonçalves;-7,560746572;-45,24419014
2209005;Rio Grande do Piauí;-7,774600808;-43,13684462
2209104;Santa Cruz do Piauí;-7,18703226;-41,76644744
2209153;Santa Cruz dos Milagres;-5,804852582;-41,9559919
2209203;Santa Filomena;-9,117508649;-45,91825217
2209302;Santa Luz;-8,951507005;-44,12830044
2209351;Santana do Piauí;-6,946303798;-41,51849882
2209377;Santa Rosa do Piauí;-6,797717458;-42,28016544
2209401;Santo Antônio de Lisboa;-6,982602507;-41,23136464
2209450;Santo Antônio dos Milagres;-6,048823142;-42,71136138
2209500;Santo Inácio do Piauí;-7,426428056;-41,91129106
2209559;São Braz do Piauí;-9,064638247;-42,99917382
2209609;São Félix do Piauí;-5,935839844;-42,11318465
2209658;São Francisco de Assis do Piauí;-8,237610451;-41,68710312
2209708;São Francisco do Piauí;-7,247029981;-42,54548805
2209757;São Gonçalo do Gurguéia;-10,03070457;-45,30223823
2209807;São Gonçalo do Piauí;-5,996975117;-42,7029071
2209856;São João da Canabrava;-6,819026039;-41,34697213
2209872;São João da Fronteira;-3,939928771;-41,25785136
2209906;São João da Serra;-5,51510319;-41,89842685
2209955;São João da Varjota;-6,915216384;-41,86413664
2209971;São João do Arraial;-3,815723469;-42,45192021
2210003;São João do Piauí;-8,359813459;-42,24890841
2210052;São José do Divino;-3,81084177;-41,8322563
2210102;São José do Peixe;-7,493950168;-42,56785672
2210201;São José do Piauí;-6,872493147;-41,47513489
2210300;São Julião;-7,083796593;-40,83839785
2210359;São Lourenço do Piauí;-9,168745613;-42,54742713
2210375;São Luis do Piauí;-6,825107526;-41,32424107
2210383;São Miguel da Baixa Grande;-5,864334653;-42,18560705
2210391;São Miguel do Fidalgo;-7,583590314;-42,37103206
2210409;São Miguel do Tapuio;-5,502925899;-41,32216869
2210508;São Pedro do Piauí;-5,918286986;-42,7222941
2210607;São Raimundo Nonato;-9,011242976;-42,70178535
2210623;Sebastião Barros;-10,81455655;-44,83274315
2210631;Sebastião Leal;-7,568219753;-44,06366875
2210656;Sigefredo Pacheco;-4,918137998;-41,73165917
2210706;Simões;-7,597489294;-40,8170032
2210805;Simplício Mendes;-7,860399736;-41,91054608
2210904;Socorro do Piauí;-7,86459872;-42,50276777
2210938;Sussuapara;-7,013187353;-41,38385341
2210953;Tamboril do Piauí;-8,399541736;-42,91236156
2210979;Tanque do Piauí;-6,597738721;-42,28406299
2211001;Teresina;-5,096499882;-42,79650743
2211100;União;-4,586586488;-42,86155619
2211209;Uruçuí;-7,238796086;-44,55578417
2211308;Valença do Piauí;-6,400095995;-41,74487151
2211357;Várzea Branca;-9,240161193;-42,96464906
2211407;Várzea Grande;-6,547449117;-42,24992139
2211506;Vera Mendes;-7,604492114;-41,48223946
2211605;Vila Nova do Piauí;-7,142034935;-40,93930002
2211704;Wall Ferraz;-7,233968613;-41,91120313
2300101;Abaiara;-7,359819305;-39,04915109
2300150;Acarape;-4,225673486;-38,70489782
2300200;Acaraú;-2,882251545;-40,12014947
2300309;Acopiara;-6,094944625;-39,45221188
2300408;Aiuaba;-6,572888183;-40,12374277
2300507;Alcântaras;-3,587041321;-40,54510162
2300606;Altaneira;-7,000040172;-39,73997874
2300705;Alto Santo;-5,520183141;-38,27127156
2300754;Amontada;-3,360263118;-39,83326981
2300804;Antonina do Norte;-6,774498649;-39,9891435
2300903;Apuiarés;-3,946003494;-39,43050117
2301000;Aquiraz;-3,902089146;-38,39057547
2301109;Aracati;-4,56066652;-37,76904083
2301208;Aracoiaba;-4,370368259;-38,81286659
2301257;Ararendá;-4,752765487;-40,83256407
2301307;Araripe;-7,212649265;-40,13647813
2301406;Aratuba;-4,418945288;-39,0453804
2301505;Arneiroz;-6,323966929;-40,16074476
2301604;Assaré;-6,874627915;-39,87423619
2301703;Aurora;-6,943729801;-38,96717889
2301802;Baixio;-6,7293941;-38,71750984
2301851;Banabuiú;-5,308442914;-38,91840026
2301901;Barbalha;-7,307145725;-39,30415488
2301950;Barreira;-4,285848349;-38,64210349
2302008;Barro;-7,176582537;-38,77916968
2302057;Barroquinha;-3,019333792;-41,13644957
2302107;Baturité;-4,328439761;-38,88319426
2302206;Beberibe;-4,178608543;-38,13093972
2302305;Bela Cruz;-3,053414277;-40,16752721
2302404;Boa Viagem;-5,12622486;-39,73021643
2302503;Brejo Santo;-7,493575381;-38,98740066
2302602;Camocim;-2,900995831;-40,84274476
2302701;Campos Sales;-7,073220478;-40,37612755
2302800;Canindé;-4,359746275;-39,31229528
2302909;Capistrano;-4,467052203;-38,89913252
2303006;Caridade;-4,231931369;-39,19444913
2303105;Cariré;-3,950345361;-40,47330303
2303204;Caririaçu;-7,041729633;-39,28371343
2303303;Cariús;-6,534863048;-39,49880045
2303402;Carnaubal;-4,163588677;-40,94170295
